"","PlotID","Origin","Density","block","HarvTime","Wei_all_per_m2","PH_max_202304171517","PH_90_202304171517","PH_max_202305031115","PH_90_202305031115","PH_max_202305181131","PH_90_202305181131","PH_max_202305301156","PH_90_202305301156","PH_max_202306121122","PH_90_202306121122","PH_max_202306271027","PH_90_202306271027","CC_m2_202304171517","CC_m2_202305031115","CC_m2_202305181131","CC_m2_202305301156","CC_m2_202306121122","CC_m2_202306271027","CC_rate_202304171517","CC_rate_202305031115","CC_rate_202305181131","CC_rate_202305301156","CC_rate_202306121122","CC_rate_202306271027","PV_m3_202304171517","PV_m3_202305031115","PV_m3_202305181131","PV_m3_202305301156","PV_m3_202306121122","PV_m3_202306271027","PV_ave_202304171517","PV_ave_202305031115","PV_ave_202305181131","PV_ave_202305301156","PV_ave_202306121122","PV_ave_202306271027","ExG_VI_202304171517","ExG_VI_202305031115","ExG_VI_202305181131","ExG_VI_202305301156","ExG_VI_202306121122","ExG_VI_202306271027","VARI_VI_202304171517","VARI_VI_202305031115","VARI_VI_202305181131","VARI_VI_202305301156","VARI_VI_202306121122","VARI_VI_202306271027","GRVI_VI_202304171517","GRVI_VI_202305031115","GRVI_VI_202305181131","GRVI_VI_202305301156","GRVI_VI_202306121122","GRVI_VI_202306271027","NDVI_median_202305031115","NDVI_median_202305181131","NDVI_median_202305301127","NDVI_median_202306121122","NDVI_median_202306271027","GNDVI_median_202305031115","GNDVI_median_202305181131","GNDVI_median_202305301127","GNDVI_median_202306121122","GNDVI_median_202306271027","NDRE_median_202305031115","NDRE_median_202305181131","NDRE_median_202305301127","NDRE_median_202306121122","NDRE_median_202306271027"
"224","C-9-1","Tokachi","sparse","M4",5,2604.24469413233,0,0,0.181480407714844,0.140572357177734,0.308784484863281,0.240081787109375,0.514640808105469,0.353923034667969,0.49066162109375,0.293861389160156,0.58392333984375,0.32244873046875,0,0.291323876704601,0.893606476310695,1.2351835663652,1.57123891912628,1.31986689099562,0,0.14713327106293,0.451316402177118,0.623830084022831,0.793555009659738,0.666599439896778,0,0.0225597062603814,0.163593395393451,0.334875658839172,0.280501933793372,0.231423415590371,0,0.0113937910405966,0.0826229269663896,0.169129120625845,0.141667643329986,0.11688051292443,0,82.5972375143253,114.38579018597,152.687442259863,149.497330953108,129.825104264326,0,0.176760164954125,0.262956185315935,0.311358784419223,0.321989011530115,0.198418214128814,0,0.132253425758731,0.203207707983745,0.222685723298992,0.237621451421243,0.153677739786501,0.708333333331858,0.83999999999832,0.857142857141327,0.869565217389414,0.809523809519955,0.624999999998698,0.69491525423611,0.714285714282313,0.698113207545853,0.649999999998375,0.0571428571427755,0.113924050632767,0.176470588235086,0.152542372881097,0.134328358208755
"225","A-5-1","Memanbetsu","dense","M2",5,3203.9072039072,0.0124359130859375,0.0112762451171875,0.202728271484375,0.14678955078125,0.307144165039062,0.216148376464844,0.363456726074219,0.288963317871094,0.400924682617188,0.253129577636719,0.40655517578125,0.23388671875,0.0039954076004027,0.639289572517675,1.10287246492498,1.20050771671945,1.27899425960107,1.2383805433772,0.0019730407903223,0.315698554329716,0.544628377740729,0.592843316898496,0.6316021035067,0.611545947346766,2.34552576624133e-05,0.0669851546929077,0.181891501182715,0.262566740827796,0.233662526887403,0.205385817352958,1.15828432900806e-05,0.0330790887372383,0.0898229635470195,0.129662588063109,0.115388902166619,0.101425094989115,83.465306122449,77.1364381906587,108.808727656564,158.602359527677,156.941058660977,126.654302686292,0.0869410330927158,0.189996435912938,0.241218524350539,0.27862386562547,0.289715767365485,0.179400350732312,0.0581930901195989,0.142421409157269,0.184704960215773,0.200855381160196,0.213013540020855,0.137295266401141,0.787234042551517,0.849056603771983,0.846153846152219,0.846153846152219,0.777777777774897,0.666666666665278,0.70909090908962,0.681159420288868,0.674418604649594,0.629629629627298,0.0704225352111684,0.146341463414456,0.158878504672749,0.160493827160296,0.124999999999805
"226","A-2-3","Memanbetsu","sparse","M1",5,2871.41073657928,0,0,0.211532592773438,0.160087585449219,0.281326293945312,0.209641265869141,0.489051818847656,0.261810302734375,0.444511413574219,0.231422424316406,0.420516967773438,0.216590881347656,0,0.633938989719472,1.0569061142449,1.16077173861152,1.23530941820397,1.1273965175157,0,0.320171206929026,0.533790966790354,0.586248352834102,0.623893645557562,0.569392180563486,0,0.0711536947662166,0.173894382675113,0.240181374849591,0.209129484214148,0.169104380529385,0,0.0359362094778871,0.0878254457955115,0.121303724671511,0.105620951623307,0.0854062527926184,0,82.0946094719816,111.460341282667,162.808504877487,155.06564390456,123.673465625906,0,0.196667734076515,0.235542630541446,0.300617279679567,0.283024708669397,0.14829095742358,0,0.147108922472576,0.181280558045828,0.219500062103644,0.211766544748739,0.114731257811626,0.793103448273127,0.851851851850274,0.846153846152544,0.842105263155679,0.764705882348443,0.66037735848932,0.7058823529391,0.682539682538599,0.674418604649594,0.619047619044671,0.0985915492956357,0.14942528735615,0.139784946236409,0.153846153845957,0.133333333333111
"227","A-3-4","Tokachi","sparse","M1",5,2289.6379525593,0,0,0.190155029296875,0.149923706054687,0.281852722167969,0.21527099609375,0.335426330566406,0.275143432617187,0.386856079101562,0.228012084960938,0.3984375,0.221546936035156,0,0.325027698862468,0.695912063215643,0.925336068322024,1.00873208354634,0.961561044926586,0,0.164155403465893,0.351470738997799,0.467341448647487,0.50946064825573,0.485636891377064,0,0.0309375222775582,0.111671612585197,0.191541984419716,0.146187033925551,0.137609952770724,0,0.015625011251292,0.0563998043359579,0.0967383759695535,0.0738318353159349,0.0694999761468303,0,78.1911950167364,104.328731382505,154.719755745578,150.420343831162,124.420108765653,0,0.193061672574857,0.212332577837514,0.29274827387069,0.297615700737936,0.185991591470873,0,0.144524367497089,0.162747687328179,0.203839734323071,0.217911157078533,0.140233222627118,0.749999999996875,0.827586206895125,0.83999999999832,0.83999999999664,0.756097560973766,0.641025641023997,0.689655172412604,0.666666666665556,0.674418604649594,0.636363636357851,0.0666666666665777,0.138888888888696,0.13999999999986,0.161290322580385,0.134328358208755
"228","A-3-3","Tokachi","sparse","M1",5,2277.15355805243,0,0,0.1947021484375,0.128953552246094,0.223358154296875,0.180364227294922,0.348434448242188,0.233394622802734,0.40936279296875,0.213287353515625,0.440986633300781,0.206428527832031,0,0.44679791100406,0.826967710378906,1.02795112741247,1.1216521646332,0.905808060579745,0,0.225655510608111,0.417660459787326,0.519167236066904,0.566490992238989,0.457478818474619,0,0.0386220766851807,0.112950558928103,0.189772597751106,0.168554905987393,0.126614832835208,0,0.0195060993359498,0.0570457368323753,0.0958447463389424,0.085128740397673,0.0639468852703073,0,78.5710293639238,104.35470511922,151.398905127284,153.241322550067,125.594660239263,0,0.185565492843148,0.208802396465287,0.278831112753112,0.299201479136938,0.156779144939163,0,0.138841640063483,0.159978092148454,0.193958491100399,0.21767064901574,0.119321556852633,0.744680851062245,0.822222222220395,0.833333333331597,0.83999999999832,0.749999999997656,0.63999999999872,0.686274509802576,0.657142857141918,0.67272727272605,0.617021276594432,0.0684931506848376,0.136363636363481,0.132530120481768,0.160493827160296,0.123287671232708
"229","C-1-3","Aomori","dense","M1",5,2918.19291819292,0,0,0.179832458496094,0.123268127441406,0.377479553222656,0.242034912109375,0.401832580566406,0.326896667480469,0.327346801757812,0.228630065917969,0.533126831054688,0.197044372558594,0,0.525714966051882,1.04904952994459,1.22389916945721,1.39812133300253,1.07727418917665,0,0.25961232891451,0.518049150589923,0.604394651583807,0.690430287902482,0.531987253914397,0,0.0435835060258938,0.178274446475347,0.274650059115702,0.202364501282076,0.117629321003335,0,0.0215227190251327,0.0880367636915294,0.135629658822569,0.0999330870528768,0.0580885535818939,0,79.8326312225186,112.64554979288,154.442295026307,145.463483769949,116.399887490169,0,0.184728388043119,0.239838010343675,0.333453886988108,0.2782292781097,0.163981922802572,0,0.138197928428874,0.185391504972651,0.238082539905268,0.212293919221303,0.125738941750631,0.767441860463332,0.843137254900308,0.841269841268506,0.849999999997875,0.749999999998125,0.649999999998375,0.703703703702401,0.685714285713306,0.681818181816632,0.615384615383432,0.105263157894598,0.154929577464571,0.13999999999986,0.164179104477367,0.131578947368248
"232","E-8-1","Memanbetsu","dense","M4",5,3399.2673992674,0,0,0.168647766113281,0.128155517578125,0.321891784667969,0.271713256835938,0.422073364257812,0.358614349365234,0.362350463867188,0.233993530273438,0.393684387207031,0.251875305175781,0,0.651526403871875,1.26073292911282,1.40578440049969,1.68343657117889,1.32339395922522,0,0.321741434010802,0.622584162524848,0.694214518765279,0.831326701816737,0.653527881098874,0,0.0574009144154446,0.260680226994783,0.39795470511679,0.272090191040043,0.215837571199063,0,0.0283461305755281,0.12873097629372,0.196520842032983,0.134365526439527,0.106586454913117,0,85.1632681205487,115.724756814817,147.413442836192,147.809816519486,117.112249404692,0,0.196963075650336,0.290661612860965,0.27507323638044,0.25725225741491,0.134218508203458,0,0.146841482923996,0.223967770239053,0.197241565014599,0.197197168013275,0.10396871280006,0.756097560973766,0.851851851850274,0.846153846152544,0.849999999997875,0.743589743587837,0.652173913042061,0.709677419353694,0.710144927535203,0.673469387753728,0.599999999998909,0.0789473684209487,0.14942528735615,0.178947368420864,0.138888888888696,0.12499999999974
"233","E-6-3","Douo","dense","M3",5,3145.29914529915,0,0,0.178314208984375,0.140304565429688,0.372451782226562,0.282060241699219,0.488777160644531,0.377897644042969,0.36370849609375,0.254669189453125,0.342926025390625,0.234382629394531,0,0.605618080165235,1.09983292665495,1.28261839023155,1.50216585738298,1.28986308636982,0,0.299070656871721,0.543127371187629,0.633391797645209,0.741810299942214,0.63696942536781,0,0.0592202671121439,0.229350958381401,0.367158382282635,0.262879854361067,0.196998017486888,0,0.0292445763516759,0.113259732534025,0.181312781374141,0.129817212030156,0.0972829715984631,0,86.7078442860677,109.982080117924,143.206714132567,146.186487510127,117.339729768214,0,0.214767138603029,0.288826890831994,0.270615050638014,0.25227651510183,0.146385639467874,0,0.160021130707552,0.221855925475822,0.196933205016045,0.195484689649521,0.112919123133258,0.773584905658918,0.866666666665222,0.843137254900308,0.854545454543901,0.769230769227811,0.649999999998375,0.718749999998877,0.705882352940138,0.689655172412604,0.621621621619942,0.0721649484535338,0.142857142856997,0.152173913043313,0.156249999999756,0.129032258064308
"234","A-6-3","Memanbetsu","standard","M3",5,2503.7037037037,0,0,0.191116333007812,0.115398406982422,0.237876892089844,0.203277587890625,0.4691162109375,0.271501922607422,0.493667602539062,0.235739898681641,0.525321960449219,0.343341827392578,0,0.474051936979199,0.960263017320085,1.15526147602234,1.20368471864381,1.14172622072655,0,0.234099721965036,0.474203959170412,0.570499494332018,0.594412206737683,0.56381541764274,0,0.0367361700530902,0.142658311709824,0.244041256798963,0.190527714069033,0.197431178139875,0,0.0181413185447358,0.0704485489925056,0.120514200888376,0.0940877600340905,0.0974968780937655,0,87.1100330648216,115.599939520932,152.552781697943,142.348022467988,129.460107753587,0,0.191843685189347,0.238713126611793,0.273526669581101,0.264275567475538,0.211156361868991,0,0.14243896426974,0.184364267078939,0.198429738526319,0.195471554558319,0.161268606388633,0.729729729727757,0.836734693875843,0.838709677418002,0.843137254900308,0.789473684208449,0.632653061223199,0.692307692306361,0.689655172412604,0.675675675673849,0.636363636362479,0.0512820512819855,0.127659574467949,0.142857142856973,0.153846153845957,0.130434782608128
"235","D-8-1","Tokachi","dense","M4",5,2837.60683760684,0.0081405639648437,0.0074462890625,0.179145812988281,0.124504089355469,0.288520812988281,0.247383117675781,0.508575439453125,0.343536376953125,0.387077331542969,0.241302490234375,0.562759399414062,0.257431030273438,0.0015329318956647,0.537984127211509,1.11684367592054,1.36438758268178,1.61684040898157,1.2880441946819,0.0007570034052665,0.265671173931609,0.551527741195331,0.673771645768779,0.798439708139046,0.636071207250323,7.63618754094079e-06,0.0460863823200756,0.206500453859836,0.370392144880915,0.25236423285695,0.195762511830332,3.77095681034113e-06,0.0227587073185558,0.101975532770289,0.18290970117576,0.12462431252195,0.0966728453483121,69.1170212765957,82.8674649225664,115.906554757967,146.747236833513,142.887463747623,121.197277765447,0.0245075372237121,0.206095911017274,0.281008220189935,0.298307541845101,0.259540987912831,0.169689878955963,0.016641547349912,0.152449315450568,0.21531052364806,0.211778313232176,0.197300216238873,0.130631505768468,0.756097560973766,0.846153846151676,0.857142857139796,0.846153846152219,0.761904761902948,0.666666666665079,0.702127659572974,0.70909090908962,0.678571428570217,0.615384615382249,0.0769230769229783,0.13725490196065,0.168316831683002,0.154929577464571,0.121951219511898
"236","E-8-4","Memanbetsu","dense","M4",5,2654.45665445665,0,0,0.18121337890625,0.124900817871094,0.351486206054688,0.281067657470703,0.467033386230469,0.373603820800781,0.430641174316406,0.233001708984375,0.493370056152344,0.252123260498047,0,0.574355158317122,1.18346466677473,1.46767008202951,1.64921702447533,0.862312824564479,0,0.283632176946727,0.584426995938139,0.724775349150373,0.814428160234731,0.425833493612088,0,0.0504674300878228,0.258628177606251,0.428723834368515,0.260604266253966,0.135604445514085,0,0.0249221876976902,0.127717618570988,0.21171547376223,0.128693464816773,0.0669651582785606,0,87.200875504131,115.901280925057,151.428185747048,141.115632227927,105.463828633826,0,0.19082844797675,0.282895393196647,0.283689363575444,0.24006050626286,0.103271166049837,0,0.142654811366633,0.218751662995161,0.203979099462475,0.18424423624869,0.0776722214675006,0.744680851062245,0.854545454543901,0.857142857141327,0.849999999997875,0.675675675673849,0.63999999999872,0.705882352940138,0.714285714284694,0.684210526313989,0.574468085105161,0.0714285714284438,0.147540983606316,0.186813186812982,0.142857142856957,0.121951219511898
"237","E-8-2","Memanbetsu","dense","M4",5,3455.43345543346,0.015106201171875,0.0135032653808593,0.194671630859375,0.153520202636719,0.370231628417969,0.304466247558594,0.482589721679688,0.393218994140625,0.44189453125,0.222214508056641,0.377128601074219,0.211326599121094,0.0014677007511683,0.701378963840635,1.30508174773106,1.55729333890263,1.70478508631321,1.22636004178753,0.000724790494404,0.346359982143523,0.644484813694353,0.769033747606237,0.841869178426279,0.605609897179026,1.68088195616059e-05,0.0776736046358617,0.312368763984928,0.474295731099596,0.225241137541022,0.153359846487927,8.30065163536092e-06,0.0383573356226477,0.154256179745643,0.234220114123257,0.111230191378282,0.075733257524902,56.5111111111111,84.2828937858791,113.592025828196,150.02386821613,145.398715920528,107.056394428335,0.0089541547277937,0.20466092690776,0.294060568587346,0.291766524731216,0.249602400776052,0.0980780707272485,0.0056980056980057,0.152999677518951,0.225756280713934,0.208808507547851,0.19294281597838,0.0749281344649251,0.777777777775257,0.857142857141327,0.857142857141327,0.853658536583284,0.714285714282313,0.666666666663889,0.718309859153918,0.718749999998877,0.67999999999728,0.583333333332118,0.0823529411763737,0.155555555555383,0.187499999999805,0.142857142856803,0.11999999999952
"238","D-3-4","Tokachi","dense","M2",5,2603.1746031746,0,0,0.191673278808594,0.110946655273438,0.280387878417969,0.239046478271484,0.450271606445312,0.322914123535156,0.314498901367188,0.234245300292969,0.316291809082031,0.226390838623047,0,0.356824062500131,0.868454741503151,1.11662755043224,1.30327672122139,1.11847604002021,0,0.176209413580311,0.428866539013902,0.551421012559131,0.643593442578464,0.552333846923559,0,0.0242287462783443,0.14920913950379,0.272554910306621,0.206283393714414,0.158647900283344,0,0.0119648129769601,0.0736835256808838,0.134595017435368,0.101868342575019,0.0783446421152315,0,80.671640412635,109.398517385794,153.595357333281,149.075567395918,117.630475874588,0,0.18085843160763,0.248796293423939,0.289661273700246,0.26606485350843,0.149256564197909,0,0.136409245529819,0.189648493540545,0.206626877242256,0.19856854799408,0.11403040657434,0.714285714284014,0.836734693875843,0.854545454543901,0.842105263155679,0.743589743587837,0.617021276594432,0.69491525423611,0.710144927535203,0.666666666665278,0.617021276594432,0.0588235294116868,0.139784946236409,0.153846153846006,0.142857142856939,0.139240506328938
"239","D-3-2","Tokachi","dense","M2",5,3069.59706959707,0,0,0.178359985351562,0.121233367919922,0.392166137695312,0.272850036621094,0.41302490234375,0.359382629394531,0.315559387207031,0.220123291015625,0.559669494628906,0.226295471191406,0,0.510940244971647,1.17889647183089,1.38725129196029,1.49063647973448,1.0521260345351,0,0.252316170356369,0.582171097200438,0.685062366400142,0.736116780115791,0.519568412116099,0,0.0408910275781305,0.241703144486358,0.38171680163001,0.208887801063463,0.13726988366158,0,0.0201931000385829,0.119359577524127,0.188502124261733,0.103154469660969,0.0677875968699162,0,79.6909686233678,111.673865844432,155.054835366238,141.18988882843,115.641904531609,0,0.190243221126986,0.267225087857094,0.313505434472837,0.233674563293432,0.151804455527706,0,0.143248368737115,0.203056083124716,0.224112942498705,0.180386475339432,0.115936401078755,0.736842105261219,0.849056603771983,0.864406779659552,0.846153846151676,0.733333333330889,0.63636363636219,0.709677419353694,0.727272727271625,0.678571428570217,0.599999999998909,0.0704225352111684,0.152173913043313,0.16504854368916,0.150684931506643,0.13513513513477
"240","D-6-4","Douo","standard","M3",5,2720.98765432099,0,0,0.165809631347656,0.110755920410156,0.314048767089844,0.238864898681641,0.428665161132812,0.33624267578125,0.387596130371094,0.244117736816406,0.399955749511719,0.222492218017578,0,0.36210998568748,0.896503813959903,1.18607238092243,1.3160298051932,1.20214505766412,0,0.178819746018508,0.442717932819705,0.585714756011078,0.649891261823804,0.59365188032796,0,0.0266486215589955,0.153253681355803,0.302292987453052,0.202238548452206,0.16359472653826,0,0.0131598131155533,0.0756808302991617,0.149280487631137,0.099870888124546,0.0807875192781533,0,82.8475591848457,113.576418739619,144.791824299921,145.030853400621,121.30092415831,0,0.189287429910788,0.254877054842511,0.292382776105664,0.27478072237273,0.174314243862105,0,0.14142832567162,0.19429828774442,0.208874992514391,0.206866113393282,0.134125552778017,0.708333333331858,0.83999999999832,0.846153846152544,0.853658536583284,0.771428571426367,0.632653061223199,0.689655172412604,0.703703703701097,0.692307692302367,0.629629629628464,0.0649350649349806,0.12643678160905,0.148936170212607,0.159420289854841,0.133333333333111
"241","D-2-2","Douo","standard","M1",5,3004.93827160494,0,0,0.178215026855469,0.127775573730469,0.340034484863281,0.236602783203125,0.469596862792969,0.338822937011719,0.491073608398438,0.266227722167969,0.487709045410156,0.279228210449219,0,0.421451343549126,0.96916833119894,1.23825689592199,1.42942167666977,1.24907246321223,0,0.208124120271173,0.478601645036513,0.611484886875057,0.705887247738156,0.616825907759124,0,0.0367806827331944,0.175094321922601,0.324060040487607,0.232485296985543,0.1954420588255,0,0.0181633001151577,0.0864663318136303,0.160029649623509,0.114807554066935,0.0965145969508639,0,77.7969448667067,114.047507680269,153.233124216134,144.558948756593,121.761367156129,0,0.183386272608395,0.255966403735091,0.334616910478804,0.272912015579999,0.184755699794844,0,0.136545490160459,0.196227981214509,0.232955929131644,0.203948066269293,0.142871673517783,0.733333333331704,0.836734693875843,0.850746268655447,0.851851851850274,0.767441860463332,0.63999999999872,0.69491525423611,0.70491803278573,0.684210526313989,0.624999999998698,0.0937499999998535,0.139784946236409,0.149999999999625,0.161290322580385,0.133333333333111
"242","D-2-3","Douo","standard","M1",5,2933.33333333333,0,0,0.185585021972656,0.146487426757813,0.368003845214844,0.272537231445312,0.529640197753906,0.35198974609375,0.362510681152344,0.274946594238281,0.3609619140625,0.266677856445312,0,0.419269081682789,0.9681729268532,1.16527307988156,1.29628832607383,1.14569614954103,0,0.207046460090266,0.478110087334913,0.575443496237808,0.640142383246335,0.565775876316559,0,0.0412141361999489,0.19651304741498,0.312761304042834,0.242651409465302,0.179685060062641,0,0.0203526598518266,0.0970434802049283,0.154450026687819,0.119827856526075,0.0887333629938967,0,78.1855940433237,112.852285223692,151.334329697926,144.083605268987,117.809416130565,0,0.192519289226665,0.266303720286184,0.328013299585825,0.265638556874308,0.159075698221779,0,0.143252073907455,0.203426342396737,0.226671753542903,0.199540129757956,0.12282064079767,0.749999999998437,0.843137254900308,0.852941176469334,0.849056603771983,0.756097560973766,0.647058823527509,0.70491803278573,0.714285714280612,0.692307692306361,0.617021276594432,0.0943396226413314,0.147058823529195,0.157894736841898,0.166666666665972,0.136363636363326
"243","E-1-2","Douo","dense","M1",5,3621.48962148962,0,0,0.228134155273438,0.174248504638672,0.413398742675781,0.357383728027344,0.480972290039062,0.421157836914062,0.290145874023438,0.214265441894531,0.441925048828125,0.179458618164062,0,0.765893090570635,1.46038260074414,1.75695110702854,1.79190413046287,0.985681130353234,0,0.378218810158338,0.721176592960071,0.867630176310391,0.88489092862364,0.486756113754683,0,0.0951735957108936,0.411480478962637,0.568270931278195,0.229115468472624,0.0936100422733686,0,0.046999306523898,0.203200236524759,0.280627620384294,0.113143441221049,0.0462271813695647,0,82.3351616581936,114.89499027363,150.437536135842,140.591121687308,106.916787626652,0,0.213688636059136,0.312193860573769,0.348944072745662,0.247398940051956,0.121567828692128,0,0.160700947132524,0.241915806992574,0.241484235562313,0.192388076881512,0.0923455060375934,0.772727272725516,0.854545454543901,0.850746268655447,0.857142857141327,0.727272727269421,0.642857142855995,0.714285714284694,0.727272727271625,0.692307692305917,0.590909090907748,0.111111111110974,0.151515151514998,0.136842105263014,0.154929577464571,0.11999999999976
"244","D-3-1","Tokachi","dense","M2",5,3155.06715506716,0,0,0.177291870117188,0.123184204101562,0.325523376464844,0.270530700683594,0.444511413574219,0.374557495117188,0.327445983886719,0.25958251953125,0.354942321777344,0.257647705078125,0,0.414468105576848,0.983903870531416,1.22647579928765,1.44643561759864,1.23216467873938,0,0.204675607692271,0.485878454583415,0.605667061376615,0.71428919387587,0.608476384562658,0,0.0325801818530921,0.18790551816139,0.334648439329347,0.254754946573062,0.185561519758627,0,0.0160889786928849,0.0927928484747604,0.165258488557702,0.125804911887932,0.0916353183993218,0,77.4973759303475,110.43210783433,152.249109139386,144.4579861694,121.322644027783,0,0.171236400359808,0.255755798077257,0.322841979856224,0.266764401897753,0.173111600505764,0,0.127696917628774,0.196244232188562,0.225818103552059,0.201757070426511,0.133791233264522,0.725490196077009,0.846153846152219,0.859649122805509,0.857142857140816,0.761904761902948,0.636363636360744,0.70491803278573,0.722222222220216,0.686274509802576,0.621621621619942,0.072463768115837,0.148936170212607,0.163265306122282,0.15999999999976,0.136363636363326
"245","C-2-3","Tokachi","standard","M1",5,2654.32098765432,0,0,0.173774719238281,0.124275207519531,0.275291442871094,0.221717834472656,0.387916564941406,0.291458129882812,0.423362731933594,0.257682800292969,0.441825866699219,0.256637573242188,0,0.457790044849311,0.941172583974996,1.12676332922305,1.26892448347072,1.19051996731095,0,0.226069157950277,0.46477658467901,0.556426335418792,0.626629374553442,0.587911094968369,0,0.037225020232346,0.156691388307517,0.250014674299605,0.220543145939741,0.191482200640945,0,0.0183827260406646,0.0773784633617365,0.123464036691163,0.108910195525798,0.094559111427627,0,78.8267349896383,112.042981642574,155.771784042374,145.828753885087,125.623089094014,0,0.191546662825104,0.240245328393305,0.321048130163629,0.277819359057923,0.180912628089751,0,0.143940752798821,0.18466806920594,0.2280042664153,0.206783481776486,0.139453816663688,0.777777777775617,0.83999999999832,0.851851851850274,0.846153846151676,0.787234042551517,0.647058823527509,0.703703703702401,0.69491525423611,0.681818181816632,0.63636363636219,0.0930232558138453,0.153846153845858,0.142857142856986,0.161290322580125,0.137931034482521
"246","B-3-3","Memanbetsu","standard","M1",5,2520.98765432099,0,0,0.169692993164062,0.126771545410156,0.246734619140625,0.195097351074219,0.318183898925781,0.252029418945312,0.300445556640625,0.211557769775391,0.333549499511719,0.223526000976562,0,0.494080251441356,0.918313834178175,1.05916560084022,1.11457530878757,1.04807702347332,0,0.243990247625361,0.453488313174408,0.523044741155666,0.550407559895095,0.51756890048065,0,0.0400430845038769,0.133467086402072,0.208893778879115,0.173036957883326,0.150556504387136,0,0.0197743627179638,0.0659096722973194,0.103157421668699,0.0854503495720128,0.0743488910553757,0,80.1532783946351,108.099086325678,155.588800336348,155.790885178979,125.093466586705,0,0.185917785028998,0.229229747464632,0.285935977570044,0.278561621145955,0.16539626575373,0,0.138787551094023,0.174846394247903,0.199757922851577,0.204837312842481,0.126596970362663,0.767441860463332,0.83999999999832,0.843137254900308,0.83999999999832,0.761904761902948,0.644444444443012,0.702127659572974,0.657142857141918,0.666666666665432,0.621621621619942,0.0728172499114878,0.164835164834984,0.142857142856997,0.149999999999813,0.122807017543644
"247","D-1-3","Memanbetsu","dense","M1",5,3286.93528693529,0,0,0.184516906738281,0.124021148681641,0.312248229980469,0.247657775878906,0.465171813964844,0.330352783203125,0.376251220703125,0.243943023681641,0.355903625488281,0.171286773681641,0,0.603500477909753,1.2755040186005,1.46894287507828,1.74621417990951,1.22960241392685,0,0.298024927362841,0.629878527703949,0.725403888927543,0.862327990078772,0.60721106860585,0,0.0510932557171235,0.242441226810243,0.376465984613218,0.252892319035958,0.130455944082801,0,0.025231237391172,0.119724062622342,0.185909128204058,0.124885095820226,0.0644226884359511,0,80.4399189432738,116.403426038576,155.118388844546,147.429631712212,114.968928363865,0,0.193038267954109,0.274833177712915,0.358302675268229,0.28628504156411,0.162825485750758,0,0.144606121359789,0.212938083843844,0.253514469995969,0.22016950333294,0.124488483786567,0.744680851062245,0.849056603771983,0.849999999997875,0.872340425530059,0.749999999996875,0.647058823527509,0.699999999998833,0.70909090908962,0.698113207545853,0.599999999998667,0.108108108107962,0.145833333333181,0.151515151514998,0.166666666666468,0.124999999999805
"250","B-9-1","Aomori","dense","M4",5,2964.59096459096,0,0,0.166221618652344,0.125680541992188,0.361358642578125,0.219635009765625,0.386016845703125,0.3011474609375,0.309432983398438,0.242835998535156,0.368484497070312,0.24320068359375,0,0.478400295809159,1.05139584018812,1.29886978440304,1.47064436197057,1.3198352580967,0,0.236247059658844,0.519207822315123,0.64141717748298,0.726244129368182,0.65177049782553,0,0.0397104174361668,0.173887699662538,0.306490439681531,0.252820070373374,0.186495478010095,0,0.0196100826845268,0.0858704689691544,0.151353303546435,0.124849417468333,0.0920965323506642,0,77.998034197966,110.007085308087,157.031921043665,152.873640617545,124.878025120997,0,0.175650747165087,0.252886608795632,0.300257173191068,0.297542557284282,0.194096660260626,0,0.13195690467287,0.195816646365311,0.214543567481575,0.221900386065628,0.149392436821444,0.743589743587837,0.83999999999832,0.857142857141327,0.857142857141327,0.783783783781665,0.652173913042061,0.692307692306361,0.70491803278573,0.687499999998926,0.636363636362479,0.0689655172412604,0.123287671232708,0.178082191780578,0.146341463414456,0.135135135134953
"251","B-10-2","Douo","sparse","M4",5,3136.07990012484,0,0,0.196617126464844,0.156883239746094,0.326385498046875,0.247428894042969,0.396934509277344,0.344337463378906,0.395866394042969,0.216440582275391,0.458526611328125,0.256332397460938,0,0.477834524214182,1.14572817702461,1.39282364201527,1.58046831862496,1.5396206397942,0,0.241330567784941,0.578650594456876,0.703446283846095,0.798216322537858,0.777586181714245,0,0.048660378661084,0.215617315464024,0.362136270266794,0.212145009201984,0.212772732526632,0,0.0245759488187292,0.108897634072739,0.18289710619535,0.107143944041406,0.107460976023551,0,86.5723947308362,116.777225665307,153.335482489291,144.888752641679,133.122730187632,0,0.207729555513503,0.27353006794884,0.304674299881284,0.267833738858139,0.254839073558842,0,0.154698926461836,0.213091296132436,0.214431281591385,0.201129615009832,0.194283046828385,0.772727272725516,0.843137254900308,0.859649122805509,0.857142857140816,0.823529411762284,0.66037735848932,0.698113207545853,0.70491803278573,0.688888888887358,0.659574468083703,0.0769230769229923,0.12941176470573,0.213483146067176,0.128205128204799,0.133333333333185
